label,question,syn_question
外國網站Worlddata指出台灣1945年獨立independant since 1945圖擷Worlddata網站即時新聞綜合報導中國對外堅稱兩岸同屬一中外國企業若將台灣中國分隔開來會遭到施壓抵制國外網站直接列出台灣自1945年獨立恐怕會中國玻璃心瞬間碎一地蒐集全球各國地理氣候語言宗教經濟資訊Worlddata顯示台灣位東亞首都台北使用貨幣則新台幣TWD和許多位赤道附近國家沒有夏令時間全年格林威治標準時間快小時Worlddata指出台灣1945年獨立independant since 1945半總統制政體相對中國則共產黨一黨專政communist one-party system首都北京貨幣人民幣台灣網友看到Worlddata將台灣中國分隔清楚還從二戰結束獨立不禁驚呼完全台獨非華獨,共和黨資深眾議員約霍今日表示中國外交部長王毅說台灣一個國家圖擷取自臉書Congressman Ted Yoho即時新聞綜合報導美國眾議院外交委員會亞太小組委員會主席共和黨資深眾議員約霍Ted Yoho日表示中國外交部長王毅說台灣一個國家儘方可能聽得開心非常坦誠公開勸希望給台灣達成成就掌聲綜合媒體報導美國智庫國家亞洲研究局NBR今天下午國會舉辦研討會約霍在座談會表示中國外交部長王毅說台灣軍隊政府經濟民主國家儘方聽可能不會開心約霍希望對方能台灣達成成就鼓鼓掌約霍表示認為台灣一個獨立國家相信大多數美國人民相同感受約霍美國總統川普提出副總統彭斯國務卿蓬佩奧訪台想法寫信敦促彭斯蓬佩奧訪台約霍認為此事不容忽略台灣會中國消滅約霍強調他會持續行政部門推動這一想法重申立場指出承認台灣一個國家件重要事,1
現代人常當低頭族走路滑手機坐車睡覺前說無時無刻拿手機出滑一下眼睛視力問題衍生很多年輕人罹患青光眼黃斑部病變保養眼睛變成很多人關注議題最近網路上瘋傳一種影片表示完短片眼睛疲勞得到舒緩還說減緩近視滋潤眼球影片內容通常有點迷幻造成視覺錯亂黑色綠色圖案指示做眼睛運動觀看中心點20秒合上眼分鐘20次眼睛回復精神一部還高達上百萬讚34萬多人分享影片真的保養眼睛外媒報導北京同仁醫院眼科副主任醫師熊瑛表示影片假近視可逆眼睛近視只能選擇戴眼鏡或動手術造成近視原因主要長時間近距事物拿手機看黑綠色影片走到窗邊眺望遠方看看綠色植物會舒緩眼睛效果眼睛疲勞會影響健康引發相關疾病尤其神經系統會痠痛乾澀眼花視力下降外嚴重者還會頭痛噁心全身疲憊醫師提醒平常不要用眼過度適症狀一定盡快醫檢查,高手民間這句話道理尤其很多漂亮正妹隱藏城市角落仔細可能會正妹擦身而過網友眼睛雪亮常常發現神似藝人天菜級正妹一位網友PTT分享日前陪家人新北市新莊某家珠寶店接待竟是一位神似藝人宋慧喬正妹清秀白皙五官加上空靈氣質像是珠寶店老闆女兒這位網友好有戀愛感將正妹照片PO上網想神出本尊買珠寶遇神似宋慧喬正妹圖片取自PTT網友完分享文章這位正妹氣質外表吸引紛紛敲碗沒有人神出本尊角度真的正店裡不會直接問買個20克拉鑽戒晚上約吃飯真正千金小姐胸部感覺有料結網友找到正妹instagram網友直呼真的珠寶店老闆女兒話口袋要夠深才娶,0
"避險情緒再起比特幣概念股死灰復燃法人指出台股13日進一步跌破季線比特幣則因市場避險心態升溫上周價格大漲12帶動挖礦概念股奮起走強包含撼訊6150強彈近創意3443麗臺2465均逆勢抗跌比特幣近日再次上升突破,400美元創八個月新高創2017年最長連漲周期今年比特幣漲幅超過80帶動市場虛擬貨幣走高比特幣突行情令許摸著頭緒法人直指此波漲可能比特幣風險情緒減退技術數據變化刺激市場挖礦獎勵減半即將發生台股13日連吞根黑K指數跌破10,600點關卡惟比特幣卻逆勢走堅板卡廠撼訊扮演領頭羊角色單日飆漲5.9引領台系相關廠商創意麗臺青雲映泰世芯-KY技嘉全面收漲承啟則守平盤27.8元力抗大盤頹勢日盛投顧協理鐘國忠表示比特幣價格先前已跌深近期股市受中美貿易戰衝擊盤勢波動加劇市場籌碼似乎有意重炒挖礦題材比特幣概念股出現轉強跡象惟須留意近日第一季獲利成績紛紛出爐建議避開尚未公布公司","美中貿易戰火延燒美國總統川普推文影響美股電子盤13日續跌台股跌逾百點回測季線支撐暫報10,613點台股三王疲軟台積電2330跌至一個月新低類股指數以食品抗跌以卜蜂1215佳格1227硬挺衝高值大盤遭遇逆風之際資金轉往虛擬貨幣比特幣大幅上漲,024美元國內概念股水漲船高帶動包括撼訊青雲等股價走高一吐悶氣資深分析師許博傑指出短期消息面主導盤勢無關乎基本面目前中國協商意願美國則加壓相逼美方底線接下北京～周時間談成協議協議達成下半年多頭反撲機會工商 ",0
韓國瑜民進黨執政不起 希望好日子2019-05-17 21:33 聯合報 記者 聯合報 記者 徐白櫻 即時報導近日高雄市長韓國瑜動作頻頻中天電視台新聞深喉嚨今晚播放韓國瑜專訪內容韓國瑜參選態勢日漸明確兩岸問題韓國瑜表示九二共識 反對台獨定海羅盤同樣中華民族共識戰爭不樂見民進黨文化斷根會下一代變成沒根浮萍韓國瑜表示年前投票給蔡英文三種第一種是討厭國民黨第二種是希望台灣獨立第三種是希望好日子韓說民進黨不起第三種人因為現人民日子越過越苦千年萬年人民要求四個字安居樂業,若五人組來徵詢參選總統意願 韓國瑜YesI do2019-05-17 17:35 聯合報 記者 聯合報 記者 林文義 楊濡嘉 即時報導高市長韓國瑜圖本報資料照片 分享 facebook高雄市長韓國瑜參選2020大選態度日益明確今天下午接受電子媒體專訪主持人問到若五人組來徵詢參選意願回應韓以新郎新娘把手放在聖經上作比喻主持人進一步追問yes選項韓國瑜答稱五人組有徵詢意見答案會YesI do,1
名嘴許聖梅近日上節目談遇到靈異秘辛回憶起過認識一位住淡水古董商古董商間一位年紀商人失聯一陣子其他人一起探視沒想到這位老古董商已世且屍水流滿床睡黃花梨木床輾轉高價賣給一位天王男星事後竟真的發生衰事許聖梅表示老古董獨居過世屍水流滿黃花梨床子女將床賣給古董商輾轉天王男星家圖Youtube許聖梅命運好好玩節目講述有位古董商朋友身邊發生故事表示有位老董商因獨自居住其他人發現時早已屍水流滿床床少見黃花梨木子女整理過後轉賣給另位古董商這位古董商賣給喜歡古董一位天王藝人隱瞞經屍水流滿床事情古董商良心不安天拜訪這位藝藉機看看是否躺屍水床上沒想到這位藝人說另位天王男星看到十分喜歡立馬以多出一倍價格買回許聖梅透露知道是否睡屍水床這位天王近期投資一大筆資金要拍新戲沒拍成網友紛紛比照臆測猜出哪位天王天王男星買死人床 名嘴爆料線索驚呼中時電子報,韓國小野馬金泫雅認愛師弟E'Dawn金曉鐘愛的高調更常曬出性感照近日更練習室145度開合曬出直白長腿粉絲大吃冰淇淋泫雅145度曬出直白腿圖翻攝自泫雅IG認愛風波泫雅E'Dawn離開原公司加入PSY成立新經紀公司近期幾個廣告人大開眼界前陣子美妝品牌合作泫雅直接露出美相當露骨泫雅145度曬出直白腿圖翻攝自泫雅IG常社群網站上曬出大膽風格性感服裝露出長腿粉絲期待音樂作品希望早日回歸歌壇中時電子報,0
澳洲大選出口民調 勞工黨小勝2019-05-18 17:44 聯合報 記者 聯合報 記者 李京倫 即時報導澳洲國會大選18日投票東岸各州截止投票並開始計票Nine News報導出口民調顯示中間偏左在野勞工黨將以52%得票率贏過自由黨國家黨執政聯盟48%,意外失利 澳洲勞工黨黨魁承認敗選2019-05-18 21:56 聯合報 記者 聯合報 記者 李京倫 即時報導澳洲在野勞工黨黨魁修頓電話給總理莫里森承認敗選今晚修頓難熬外界原本預期今天帶領勞工黨勝選修頓墨爾本支持者說知道難過幾百萬張選票沒開出抱不切實際希望…顯然勞工黨沒法組閣,2
台劇炮仔聲近來討論度頗高傳出女主角李燕即將領便當更網友發現59集溫馨婦女騎車接送時竟然半裸內褲男在後面曬日光浴網友驚喊太出戲炮仔聲外景拍攝意外半裸日光浴男入鏡當時背景音樂正播放城裡月光韻如機車後座父親肩膀哭泣小心翼翼摟父親腰畫面氛圍十分感人當機車呼嘯過時竟是完全不同風貌網友大呼太走戲根本就是城裡走光太出戲眼淚收回彩蛋太特殊下次全裸馬上去YouTube找女主角李燕傳出將領便當打破沉默回應傻眼貓咪我什麼話沒說欸驚爆……冠霖哥比喻老婆孩子死面前會悲痛到底靈感辭演中時電子報,陳姓機車騎士搶快未待左轉專用燈遭撞傷重不幸身亡吳岳修翻攝陳姓機車騎士搶快未待左轉專用燈遭撞傷重不幸身亡吳岳修翻攝陳姓機車騎士27日清晨趕著上班搶快未待左轉專用燈亮逕新北市三重環河北路左轉遭後方直行休旅車撞飛墜傷重送醫宣告治警方行車記錄器目擊者證詞研判陳男未左轉燈行駛所致確切肇事原因原肇責有待進一步交通事故鑑定這起死亡車禍發生27日上午時23分57歲陳姓男子清晨趕到工地上班騎車行經三重環河北路平面車道時未侍左轉專用燈亮直接左轉切進龍門路肇事33歲邱姓駕駛開著休旅車由新北環快直行龍門路不及煞車直接撞陳男衝擊力過大機車撞支離破碎陳男彈飛墜全身多處骨折流血不止當場失去呼吸心跳救護車雖緊急將送醫搶救仍因傷重宣告治警詢後將邱男依過失致死罪移送新北地檢署偵辦中時 ,0
關西台三線發生酒駕車禍現場羅浚濱翻攝關西鎮台三線南興路段新昀加油站附近18日傍晚時許發生酒駕車禍事故名開BMW35歲羅姓駕駛酒後載名友人疑車速過快撞擊前方騎機車男女轎車摔落邊坡嚴重扭曲變形機車騎士送醫前生命跡象消防局派員前往搶救變形轎車拖路邊羅姓駕駛全身充滿酒氣現場狂吐警方檢測出酒精值達0.43毫克警消指出現場名傷者重傷撞擊機車男姓騎士送醫前生命跡象坐女乘客重傷送往桃園804醫院轎車受傷人右大腿骨折送往竹東台大醫院涉嫌酒駕羅姓男子送醫時警察戒護清醒調查釐清事故發生原因中時 ,高雄一名倪姓整形名醫2016年11月17日晚間診所員工聚餐隔日凌晨酒後駕駛BMW診所女員工蔣姓男友駕駛JAGUAR中華四路開競速飆車行經三多路口時 倪男失控撞蔣男導致蔣男JAGUAR衝到車道撞陳姓女駕駛Mini Austin一輛計程車造成陳女顱出血重傷車上拉不拉多犬則彈飛身亡倪男肇事逃逸判決書指出倪男當晚席間共飲智利老樹藤夏多瓶酒每瓶酒精濃度1313.5之間ETtoday報導高雄地院審依妨害公眾往來安全致人重傷罪判倪男年月徒刑蔣男年倪男1200萬陳女達成和解高雄高分院審酌改判倪男有期徒刑年緩刑年支付公庫50萬元緩刑期間交付保護管束蔣男肇事當時留在現場接受調查審改判年月★中時電子報關心飲酒過量有礙健康中時電子報,0
外界關注台北市長柯文哲是否參選2020民進黨議員梁文傑表示柯要選總統沒什麼權益要選下會期北市府送進議會預算應該月14日大選後再審梁文傑今質詢柯文哲時先是讚許柯市政表現稱願意90分柯在兩岸議題論述則不能接受直批柯寬以待共嚴以律台話鋒一轉表示柯文哲要選總統那下個會期北市府送進議會預算不該審往年預算會12月31日審完要選月14日之後再審柯不想當市長審他預算沒意義另名議員秦慧珠則問柯文哲高雄市長韓國瑜一起選總統比較可能選輸選贏柯文哲說很難預測差不多秦追問選看看柯又大打太極說一定中時 ,高雄市長韓國瑜接受媒體專訪時首度表達若黨中央徵召參選總統他會點頭前立法院長王金平昨受訪時表示認為韓國瑜應該會選總統動式選晚間王金平赴宜蘭出席王金平之友會宜蘭縣各分會成立大會說會想選總統因為民進黨執政帶社會不安問題前台灣所面兩大問題困境國內不和諧兩岸和平強調絕對解決問題第一人選外傳黨中央周三初選辦法採取全民調王坦言確實期待不同但黨中央訂辦法會接受初選辦法可能採取不用登記500萬初選作業費不用繳等作法會不會覺得韓國瑜量身訂做王金平說明天辦法會辦法討論對鴻海董事長郭台銘建議採取手機民調王金平則說手機民調缺點現在還成熟初選作法黨中央考量做決定決定遵守王金平表示台灣需要領導者必須符合看到台灣困境兩岸和平條件立院資歷條件邀請朝野坐下互相溝通討論唯獨王金平做得到,0
穩住王權古代歷朝歷代爭相祭出嚴酷刑法知名車裂斬首凌遲刑舂腰斬幽閉每一項皆慘無人道身為歷史第一女皇帝武則天施行不少駭人聽聞殘酷刑罰玉女登梯聽起聽但事實上女囚聞之色變武則天登基時防止有心人士謀反施行酷吏政治提拔擅栽贓嫁禍一幫人唐代張鷟朝野僉載記載監察御史李全交素以羅織酷虐為業台中號『人頭羅剎』……兩手捧枷累磚號為仙人獻果立高木之上枷柄向後拗名玉女登梯玉女登梯專門針女性設計酷刑行刑過程中女囚必須脫去全身衣服並在脖子繫繩子一步步爬陡峭高台行刑手上拽繩子一端女囚上爬時出奇不意拽繩子高台底下遍布尖銳木樁女囚極度恐懼中勒死拽高台插到木樁骨骼變形慘不忍睹僥倖活下來羞愧面對鄰里異樣眼光無法苟活于世,台灣愛吃火鍋涮涮鍋店一年四季幾乎高朋滿座一斑網友透露吃火鍋時會將特定種蔬菜設為拒絕往來戶認為加樣熬湯高湯混濁最大元凶一名男網友日前臉書不公開社團爆廢公社PO文提到吃火鍋實在不喜歡放東西店家菜盤附挑食喜歡湯變渾濁…畫面中南瓜芋頭孤零零遺留在火鍋菜盤貼文一出隨即掀起不少網友共鳴紛紛留言附議吃火鍋會特別樣挑出一定挑起～不吃兩個只能吃甜有人認為樣是熬湯聖品增添高湯風味燉湯底超讚芋頭最後湯底煮粥東西內行網友直言湯頭變混濁最大元凶南瓜芋頭肉湯變混濁最大凶手…肉湯混濁主因肉擺到最後才放進湯裡肉類蛋白質烹煮過程中會產生大量泡渣油脂南瓜芋頭清白,0
