label,question,syn_question
高屏斜張橋發現巨蟒翻攝爆廢公社橫跨高屏地區斜張橋正進行河川疏浚工程有作業人員眼尖發現泥沙地中東西蠕動向前一看竟是長約公尺蟒蛇眾人費一番功夫才將牠拉起了解應該外來種緬甸蟒網友留言這蛇精大夥好奇這大蛇最後下場有人留言說放到山上中時 ,骸骨年代十分久遠至少50年陳鴻偉翻攝北市龍山國中上周進行校內路樹整地工程意外挖出具陳年骸骨歷史至少50年當時先將骸骨埋回工程人員11日上午再次開挖畡骨清出交由檢警調查釐清中檢警表示龍山國中上周整地發現這具陳年骸骨當時報警處理警方採證後暫時將祂埋回原處並等今天假日時工程單位進行開挖今早挖堀時還請法師到場處理今早工程包括校方工程人員及警方在場除將骸骨正式程出外清查周遭是否骸骨了解這具骸骨年代十分久遠可能日據時代遺留下細節正檢警釐濾中中時 ,0
"台灣百993814日公布自結今年四月EPS0.49元累計今年前四月EPS1.85元優去年同期1.64元百和興業-KY840414日公布自結今年四月EPS0.08元累計今年前四月EPS 0.54元優去年同期0.45元台灣百自結四月合併營收12.92億元稅後淨利1.46億元EPS0.49元累計今年前四月合併營收56.36億元年增42.8因累計合併營業淨利10.46億元年增33累計前四月稅後盈餘5.52億元年增12.8EPS1.85元優去年同期1.64元百和興業-KY自結今年四月合併營收5.65億元稅後盈餘,306萬元EPS 0.08元累計今年前四月合併營收27.18億元年增85.9因累計合併營業淨利3.94億元年增78.7累計今年前四月稅後盈餘1.56億元年增18EPS0.54元略高去年同期0.45元工商 ",劍麟2228月合併營收3.92億元年增8.6主要受惠旗下汽車事業部的營收成長貢獻累計今年月合併營收14.82億元年成長8.2劍麟表示月營收成長主要受惠平均每車安全配件規格及數量持續高階車款中低階車款滲透率增加安全零組件成長高全球新車銷售表現帶動劍麟汽車事業部營收保持穩定成長智慧汽車自動駕駛新能源車等將未來汽車產業發展主流趨勢行車安全消費者購車時首要考量劍麟目前配合全球主要一階汽車安全零組件供應商積極研發一系列主動被動式相關安全產品去年陸續主要客戶簽訂產業合作協議持續提升劍麟全球汽車安全零組件供應商核心競爭優勢新技術新車款導入推出有利於劍麟汽車產業發展時報資訊,0
"車用電子家電大廠元山科技6275受惠於營收成長今年第一季營收創同期新高推升首季EPS達0.23元元山指出接單狀況良好顯示去年出脫中國尚朋堂缺口已告彌補今年展望相對樂觀元山今年第一季合併營收7.07億元創歷年同期新高單季毛利率17雖較去年同期下滑百分點去年出售中國尚朋堂每股停業淨損1.21元今年首季EPS0.23元去年同期每股淨損1.1元呈大躍進元山指出今年首季毛利率下滑主要遷廠影響新產能學習曲線所致隨著產線生產愈愈嫻熟預期毛利率將會改善儘首季毛利率下滑本業獲利來不減反增經結算首季營業利益達,565萬元去年同期759萬元成長106展望第二季元山指出受惠家電旺季加上東莞產能開出未來展望審慎樂觀據悉元山東莞新廠陸續廣汽等車廠認證即將導入量產未來東莞產能鎖定中國工業車用客戶高毛利率產品發展面對中美貿易戰元山表示現已透過產能分流將影響降至最低高雄廠將用生產歐美車廠風扇東莞則配合中國大陸客戶訂單導入量產工商 ",POS雙雄飛捷6206振樺電8114首季業績回暖零組件成本降低KIOSK產品比重增加帶動獲利自去年第四季走出谷底飛捷首季稅後淨利億元去年同期成長兩成EPS 1.4元振樺電首季稅後淨利1.12億元季增43.2EPS1.5元飛捷首季營收14.34億元季增24.48年減17.07毛利率達33.7去年同期27.2增加6.5百分點營業淨利率上升16.5首季稅後淨利達億元季增46.83年成長20.39繳出雙增佳績振樺電首季本業獲利成長合併營業利益2.04億元創完整合併新猷一季度增長32稅後淨利1.12億元優去年第四季0.78億元低去年同期1.64億元毛利率營益率同步回升,0
台中市政府警察局第六分局何安派出所警友站強化照顧員警執勤安全讓員警夜晚執勤時皆安全上崗平安返所主動購買爆閃肩燈提供執勤員警使用提高辨識度降低意外發生率讓員警執勤更安心何安派出所警友站長曾騰明表示盼藉由勤務裝備升級員警執勤更加安全有效率守護社會治安穩定交通安全工作馬路虎口員警在外執勤處理事故時有意外發生第一線員警執勤安全避免意外危險發生增加辨識度提升安全保障何安警友站購買80組爆閃肩燈供執勤員警使用員警夜晚視線不良地方佩戴紅藍相間爆閃肩燈閃亮燈光路民眾清楚發現執勤員警位置讓員警在外執勤更安全便利更安心中時 ,北市警保大名員警去年月環東大道下交閘道處臨檢發現謝姓區姓毒蟲身上藏有海洛因驗尿呈現陽性反應但謝認為警察沒搜索票情況強行查看包包控告警察違法搜索妨害自由檢察官認為兩人毒品治安顧慮人口驗尿過程合法同意檢查包包沒有說不要行為認定過程合法對員警作出不起訴處分保安警察大隊黃姓簡姓員警去年月10日下午點多環東大道臨檢發現謝姓駕駛車輛看到警察緊急煞車車上區姓名乘客神情慌張員警要求查看副駕駛座包包並從菸盒找到隻香菸毒品快篩測試發現摻海洛因謝姓男子找來律師認為員警沒有搜索票竟要求人驗尿違法搜索包包檢察官認定員警車人有毒品治安列管人口合理懷疑同車的區藏有毒品近一步查看身上包包法有整個搜索過程不見謝說不要事後才說員警剝奪人行動自由違法搜索罪檢察官犯罪嫌不足對員警作出不起訴處分★中時電子報關心保護遠離毒品中時 ,0
澳洲一處乾掉湖床上留下一個老二圖樣圖擷Google Earth即時新聞綜合報導現在科技相當方便使用Google Map幾乎一覽世界各地景色最近網友Google Map發現澳洲一處乾掉湖床上竟留下一個老二圖樣綜合外媒報導最近網友透過Google地圖發現澳洲吉朗Geelong一處乾掉湖湖床上竟然留下記號記號形狀非常老二不少人質疑該記號真實性打開Google地圖清楚看到圖Google地圖測量數據更顯示老二圖樣長度約59公尺從底端的蛋蛋部分算老二頂端外國媒體發現使用宇宙地球Google Earth能夠明顯看到老二圖形引來網友們熱烈關注現在已經有數百位網友Google地標幫記號顆星評價圖樣Google Earth得到圖擷Google Earth網友前來朝聖留下顆星評價圖擷Google Earth還想更新聞現在ＡＰＰ看新聞還能抽獎,街景車經過愛犬公園時驚動隻柴犬街景車則記錄牠沿途追趕模樣網友認為相當愛圖擷取自Google街景即時新聞綜合報導先前日本網友想觀鹿兒島縣種子島景色使用Google地圖街景功能發現街景車經過愛犬公園時驚動隻柴犬街景車則記錄牠沿途追趕模樣網友認為相當愛直呼街景車入侵牠地盤Google地圖中以種子島愛犬公園搜尋起始點進入街景模式能夠看見隻原本坐在港口船隻旁柴犬看見駛來街景車後立刻起身並在街景車與牠擦肩而過瞬間沿途追趕約85公尺距離直至街景車與來車會車隻柴犬消失馬路上日本網友知悉此事認為隻柴犬模樣相當愛相繼留言指出這是地盤不要過來牠一定覺得侵犯會愛一直追街景車希望牠平安無事回到愛犬公園下次看看牠街景車與柴犬擦肩而過瞬間牠沿途追趕約85公尺距離圖擷取自Google地圖還想更新聞現在ＡＰＰ看新聞還能抽獎,0
NBA知名記者A史密斯報導指出效力塞爾提克明星級後衛厄文今夏不會自由球員身分湖人不會再次詹姆斯聯手征戰沙場最近盛傳厄文塞爾提克人緣極差想要波士頓機率不高可能會選擇加盟湖人詹姆斯再續前緣A史密斯表示收到厄文身友人傳來一封短信內容寫外面謠言傳厄文堅決不會洛杉磯A史密斯緊接說厄文一站落腳肯定紐約會杜蘭特攜手出現尼克這是百分百可能性中時電子報,ESPN資深記者溫霍斯特11日爆料隨著塞爾提克提前淘汰出局厄文離開波士頓幾乎已成定局目前遭爆考慮前往尼克籃網討論跳槽湖人可能性代表厄文打算皇帝詹姆斯聯手原本厄文可能湖人當前發展奇德有可能成為湖人新主帥認為厄文詹姆斯重聚可能性溫霍斯特表示機會之門本來了鎖如今沒上鎖更打開縫隙縫隙可能越開越大厄文今年夏天真的選擇詹姆斯重新聯手只能說早知如此何必當初2016年夏天厄文不想繼續詹皇同隊打球騎士高層提出交易申請隨後被交易到塞爾提克當老大沒想到波士頓待兩年想走爆料真實度高畢竟溫霍斯特長年追蹤詹姆斯相關新聞加上厄文本季老早就詹皇上演大和解更強調總算明白當球隊領袖容易厄文考慮跳槽湖人確實可行問題湖人該處理球哥朗佐鮑爾中時電子報,2
Peonia Diamond Flair 18K玫瑰金鑽石耳環11萬9200元起鎮金店提供Peonia Diamond Flair 18K玫瑰金鑽石鍊墜萬7200元起鎮金店提供本周日母親節蛋糕康乃馨以珠寶鑲嵌成花朵風珠寶獻給母親不錯選擇百年丹麥精品喬治傑生GEORG JENSEN母親節發表限量復刻MOONLIGHT BLOSSOM系列項鍊以純銀重新復刻打造編號73編號54項鍊鑲嵌色彩寶包括海水藍綠玉髓紫丁香水晶拉長石橄欖水晶琥珀台灣全球首賣獨家優先上市鎮金店旗下頂級鑽石品牌彼愛麗Peonia Diamond鑽石母親節推出新品Flair菲兒系列時尚感圓形線條鑲滿鑽石並以精緻金珠飾金珠點綴閃耀美鑽周圍更添光采中央則是一朵盛開牡丹花優雅絢麗襯托出媽咪可比擬的美獻給母親耀眼祝福禮中時 ,小時候第一部電影父母帶著但長電影陪伴父母一起一天天長父母一天天變老多久沒父母說說話翻開相片很多父母合影但現在手機裡照片父母一起合影愛人朋友面前總是毫不吝嗇表達情感父母總愛在心裡口難開今年母親節想媽媽說一句話不要愛留下遺憾陪伴甜蜜告白愛媽媽陪媽媽一場電影即日起12日喜樂時代影城臉書活動頁中分享母子女喜樂時代影城一起看電影合影並上傳臉書活動頁面寫想媽媽說一句話機會喜樂時代招待偉大媽媽一起看電影並一起享用吉豚屋雙人套餐備註喜樂時代影城保有修改終止活動權利及活動最終解釋權變更內容詳細注意事項將公布網頁恕另行通知中時 ,1
櫃買中心13日表示新鉅科股票3630月14日起預收款券並五分鐘撮合一次新鉅科股票最近10營業日營業日經櫃買中心公布注意交易資訊月14日起10營業日月27日止改人工管制撮合終端機執行撮合作業約五分鐘撮合一次各證券商投資人每日委託買賣價證券數量單筆達10交易單位筆累積達30交易單位時應當日已委託買賣投資人收取之買進價金賣出證券信用交易部分收足融資自備款融券保證金工商 ,周四芝加哥穀物期貨漲跌互見大豆期貨跌10年來最低因市場擔心美中貿易戰有拖延下去風險玉米期貨下跌因美國出口需求疲弱市場預期美國農戶下周將推進播種市場美中貿易談判前景感到不安終場月大豆盤中觸合約低位收跌14.5美分報812.75美分月黃豆油跌0.37美分每磅報26.34美分月黃豆粉跌3.4美元報285.3美元月玉米跌11美分報353.25美分月小麥跌9.5美分421.75美分商品行情網時報資訊,0
汐止貨櫃車撞機車 女騎士遭輾斃頭顱破裂2019-05-13 10:50 聯合報 記者 聯合報 記者 李奕昕 即時報導新北市汐止區發生死亡車禍今天上午約點周姓男子55歲駕駛貨櫃車大同路一段台北市方向行駛擦撞陳姓女子24歲騎乘機車陳女貨櫃車輾過頭顱破裂當場死亡,女騎車摔躺 暖警撐傘擋31度高溫揪感心2019-05-13 10:38 聯合報 記者 聯合報 記者 陳宏睿 即時報導台中市第三警分局合作前天中午巡邏時行經東區力行路發現林姓女子疑騎車摔倒臥地面因當時中午溫度達31度警方不忍林女烈日曝曬巡邏車拿出雨傘幫遮陽直至救護人員到場市民讚警方揪甘心台語感動台中市第三警分局合作表示全案發生11日中午12時許林姓女子47歲騎車東區力行路時疑似摔倒巡佐姚智中警員陳奐圻恰巧巡經處因剛時天氣高溫炎熱警員陳奐圻拿出雨傘替林女遮陽兩警並在救護人員抵達前協助指揮交通避免市民通行影響,0
"去年出入境統計桃園國際機場旅運人次超過,000萬人次帶動旅客來台觀光旅遊住宿需求桃園市台灣重要機場城市台灣宅配通桃園機場提供行李宅配服務近年今年首次桃園市政府攜手合作玩桃園住棧行李免費配服務共同推動桃園市區觀光旅遊發展觀光旅遊局表示月旅客預訂入住桃園30家指定旅宿先線預約填寫宅配單入境桃園國際機場台灣宅配通服務檯交寄行李二航廈皆設櫃即可享每人一件行李免費配送至桃園指定旅宿服務每日14點以前交寄當日19點以前會送到桃園指定旅宿本次試辦活動以桃園金牌好棧對象限量,500件享受行李免自提桃園相關資訊請行李直送服務網站台灣宅配通攜手桃園市政府合作玩桃園住棧 行李免費配共同推動桃園市觀光入境行李交給宅配通幫直送旅宿行李免自提輕鬆遊工商 ",升級旅客服務並帶動觀光人潮桃園市觀光旅遊局宅配通合作月桃園機場推出行李免費配送服務旅客入境能將行李直接宅配飯店省去拖著笨重行李趴趴走麻煩觀光旅遊局表示市府桃園市30家飯店業者合作旅客入住前事先上網填妥宅配單桃園機場入境行李送至兩航廈宅配通櫃台業者將免費行李宅配旅客指定飯店每人限定件旅客下午時前交寄當日晚間時送到目前規畫試辦3500件成效良好日後將擴大辦理觀光旅遊局長楊勝評歡迎旅客多多利用說台灣好行大溪快線月通車國內外旅客玩桃園機場先行李機場免費宅配到飯店輕裝上路搭乘桃園捷運台灣行接駁車輕鬆暢遊大溪慈湖景點晚上回到飯店時行李已經送達這是桃園限定專屬便捷服務受邀擔任代言大使藝人吳鳳說桃園各風景區夜市玩過市府推出方便貼心服務相信會吸引更多外國友人桃園,2
